flux	loglam	ivar	and_mask	or_mask	wdisp	sky	model
122.14449	3.8861	0.14727296	0	0	0.70303386	5.632244	121.73836
121.45326	3.8862	0.14859506	0	0	0.7028362	5.5790753	120.18875
119.43166	3.8863	0.15297858	0	0	0.7026385	4.368012	121.46876
123.37284	3.8864	0.14485615	0	0	0.70244133	4.719148	121.45146
125.68483	3.8865	0.14077832	0	0	0.70224434	7.3827324	120.837296
122.18635	3.8866	0.14592937	0	0	0.7020478	7.8245854	121.33466
123.174515	3.8867	0.14584908	0	0	0.7018514	5.4668403	120.60032
122.74778	3.8868	0.14694862	0	0	0.7016554	3.3160555	120.52962
123.92543	3.8869	0.14441366	0	0	0.70145965	3.6823955	120.64524
122.80134	3.887	0.14650616	0	0	0.7012644	3.140753	119.54009
123.22849	3.8871	0.14443679	0	0	0.7010692	7.331413	119.22652
122.85155	3.8872	0.13566831	0	0	0.7008743	30.190514	120.45257
124.51387	3.8873	0.120130815	0	0	0.7006798	51.453007	119.752754
121.7382	3.8874	0.12026629	0	0	0.7004857	56.865288	119.585266
121.95016	3.8875	0.12638527	0	0	0.7002918	58.644413	120.74902
121.73065	3.8876	0.12288321	0	0	0.7000982	53.09353	120.58209
119.579834	3.8877	0.13821447	0	0	0.69990504	24.301281	119.77823
121.389084	3.8878	0.14648418	0	0	0.69971204	8.972543	120.13409
123.49793	3.8879	0.13899647	0	0	0.69951934	12.30485	120.65404
124.03389	3.888	0.13627449	0	0	0.69932693	16.68793	120.373604
123.33884	3.8881	0.13992284	0	0	0.6991348	15.001616	120.39353
121.61802	3.8882	0.1446238	0	0	0.6989432	8.711462	120.33219
121.86416	3.8883	0.14795803	0	0	0.69875175	4.6900377	119.97187
120.29462	3.8884	0.14858635	0	0	0.6985606	4.725013	119.39808
122.29978	3.8885	0.1465812	0	0	0.6983699	6.014185	118.76124
121.94111	3.8886	0.14703237	0	0	0.6981794	6.498413	118.95622
121.12417	3.8887	0.14923672	0	0	0.69798917	5.41104	118.70101
123.14113	3.8888	0.14606185	0	0	0.6977993	4.714928	118.04908
119.48531	3.8889	0.15019797	0	0	0.69760984	4.505021	117.7193
120.94322	3.889	0.14977157	0	0	0.69742066	4.1578665	117.49049
118.351364	3.8891	0.15325968	0	0	0.6972317	4.081882	116.048195
121.44521	3.8892	0.14445424	0	0	0.6970431	6.571623	114.96783
125.79176	3.8893	0.121481605	0	0	0.69685495	33.256653	117.79967
133.16203	3.8894	0.09123629	0	0	0.69666696	80.272316	119.66632
121.36968	3.8895	0.10972028	0	0	0.6964793	76.67117	119.21795
122.46051	3.8896	0.14022192	0	0	0.696292	21.248901	118.41583
115.72257	3.8897	0.15906459	0	0	0.696105	6.386835	117.93556
119.61075	3.8898	0.15115282	0	0	0.6959184	10.560057	117.67055
123.91301	3.8899	0.13426319	0	0	0.695732	26.529638	119.099174
120.087814	3.89	0.12948646	0	0	0.6955459	29.848673	118.98656
115.59385	3.8901	0.14992677	0	0	0.6953603	15.005942	117.8095
118.3735	3.8902	0.1562383	0	0	0.695175	4.388297	116.93656
114.22472	3.8903	0.16338319	0	0	0.69499004	3.765094	114.84375
114.759514	3.8904	0.16319752	0	0	0.6948053	3.773228	114.487526
115.33319	3.8905	0.16018848	0	0	0.69462097	5.3317766	115.64311
118.74243	3.8906	0.14929894	0	0	0.6944368	9.767342	117.394196
119.92137	3.8907	0.14410433	0	0	0.6942531	14.112732	118.43401
122.242935	3.8908	0.14442982	0	0	0.6940697	11.452308	118.50469
119.17901	3.8909	0.1503166	0	0	0.69388664	7.391179	118.9759
119.71604	3.891	0.14565265	0	0	0.693704	12.893344	119.05125
123.28291	3.8911	0.092540674	0	33554432	0.6935216	20.255714	117.15162
120.557175	3.8912	0.095172	0	33554432	0.6933395	15.281382	115.740364
120.0884	3.8913	0.14497158	0	0	0.6931578	6.849656	116.04699
119.40798	3.8914	0.15185042	0	0	0.69297636	5.2891283	116.562325
119.97757	3.8915	0.14860266	0	0	0.6927953	5.4485097	115.573456
121.669205	3.8916	0.14294925	0	0	0.6926146	7.0719576	116.78234
115.93279	3.8917	0.1458671	0	0	0.6924342	18.081789	113.81379
120.061195	3.8918	0.12872723	0	0	0.69225407	52.88916	114.002785
119.95771	3.8919	0.119403385	0	0	0.69207436	63.98323	116.00194
120.26158	3.892	0.13149197	0	0	0.691895	27.55721	115.57839
121.18943	3.8921	0.14520521	0	0	0.69171596	5.1905375	117.02935
119.67747	3.8922	0.15006939	0	0	0.6915373	4.3823223	118.38603
119.29435	3.8923	0.14997582	0	0	0.691359	3.7078235	116.803696
118.191414	3.8924	0.15128884	0	0	0.6911809	4.34753	116.11687
120.03161	3.8925	0.14679104	0	0	0.69100326	8.666308	116.20416
122.204865	3.8926	0.13302839	0	0	0.69082594	21.794	115.80089
119.119804	3.8927	0.1311425	0	0	0.6906489	26.659098	117.38135
118.34245	3.8928	0.14278866	0	0	0.6904723	15.575082	118.7781
120.83182	3.8929	0.14788835	0	0	0.690296	6.1992354	117.2945
120.61314	3.893	0.1476198	0	0	0.69012004	5.965568	116.04117
117.85919	3.8931	0.1514536	0	0	0.68994445	5.997331	116.20639
119.09907	3.8932	0.14232457	0	0	0.68976915	14.670684	116.53268
120.47221	3.8933	0.11937631	0	0	0.68959427	48.557617	116.300156
121.335594	3.8934	0.106640704	0	0	0.6894197	73.1338	116.42468
117.374756	3.8935	0.1300449	0	0	0.68924546	44.96605	115.79655
118.40684	3.8936	0.14694403	0	0	0.6890716	12.107295	114.87974
119.606316	3.8937	0.14769836	0	0	0.688898	5.209766	115.13296
121.86741	3.8938	0.14694342	0	0	0.6887248	5.4252367	116.258286
115.77474	3.8939	0.15678854	0	0	0.688552	4.886207	115.60879
120.16032	3.894	0.15013073	0	0	0.6883795	4.5550485	115.4027
118.9693	3.8941	0.15034954	0	0	0.68820745	4.5419745	116.50321
119.01804	3.8942	0.15088136	0	0	0.68803567	3.9521701	114.795616
121.66022	3.8943	0.14565438	0	0	0.68786424	5.519025	114.046196
122.05769	3.8944	0.13857096	0	0	0.68769324	17.33734	116.86909
118.59026	3.8945	0.13756528	0	0	0.68752253	25.493427	115.60424
117.689705	3.8946	0.14538376	0	0	0.6873522	16.01732	114.46415
117.74622	3.8947	0.15283133	0	0	0.68718225	4.3590217	117.0697
120.76429	3.8948	0.14539033	0	0	0.6870126	5.614471	117.26527
117.92044	3.8949	0.1460643	0	0	0.68684334	11.518973	115.626366
120.893814	3.895	0.1298506	0	0	0.68667436	27.89568	115.96658
119.64231	3.8951	0.114479005	0	0	0.6865058	64.13177	116.24824
117.20355	3.8952	0.11972948	0	0	0.6863377	69.98836	115.26414
112.84329	3.8953	0.14103481	0	0	0.6861699	36.42239	113.98307
118.16963	3.8954	0.14350285	0	0	0.6860024	19.306616	114.27128
118.67198	3.8955	0.13343649	0	0	0.6858353	30.059889	114.56211
117.386925	3.8956	0.13448995	0	0	0.6856686	29.999647	113.55245
116.26587	3.8957	0.14778744	0	0	0.68550223	14.559513	114.02052
116.07963	3.8958	0.15299703	0	0	0.6853362	7.9465113	115.1305
118.38967	3.8959	0.14002155	0	0	0.6851706	14.690999	113.71444
122.08153	3.896	0.12124089	0	0	0.68500537	30.608067	112.741394
120.02333	3.8961	0.12287818	0	0	0.6848403	39.36196	113.63429
115.67541	3.8962	0.13924514	0	0	0.6846758	29.624954	114.39908
116.9994	3.8963	0.14875838	0	0	0.68451166	8.558005	112.96427
114.91882	3.8964	0.15263668	0	0	0.68434787	7.229182	113.497185
118.77234	3.8965	0.13986982	0	0	0.68418443	16.764168	115.67865
118.10162	3.8966	0.13602896	0	0	0.68402135	24.682524	115.833046
117.338905	3.8967	0.14330705	0	0	0.6838587	22.585016	114.17462
114.939224	3.8968	0.15012015	0	0	0.6836964	15.794022	113.1719
114.68401	3.8969	0.15211003	0	0	0.6835344	8.473833	113.19235
113.010605	3.897	0.15072271	0	0	0.68337286	12.661325	113.7414
115.11725	3.8971	0.13968076	0	0	0.6832117	31.227093	113.36107
114.67631	3.8972	0.13470498	0	0	0.6830508	38.513943	113.0317
114.45056	3.8973	0.14264765	0	0	0.6828904	22.933252	113.22856
114.83821	3.8974	0.1536827	0	0	0.6827304	7.8710017	113.57017
111.597305	3.8975	0.16095176	0	0	0.6825707	6.0194263	113.7574
114.30632	3.8976	0.15652809	0	0	0.6824114	5.499086	113.417656
118.42577	3.8977	0.14973027	0	0	0.68225247	4.758073	111.717964
117.23051	3.8978	0.15140212	0	0	0.6820939	4.2558484	112.61215
116.82954	3.8979	0.15311953	0	0	0.68193567	4.6234365	112.93304
115.43144	3.898	0.15526333	0	0	0.6817779	5.1625686	110.26863
113.87675	3.8981	0.15703805	0	0	0.6816205	4.7157736	111.65691
115.300186	3.8982	0.15230879	0	0	0.6814634	6.496922	112.14857
114.58312	3.8983	0.13603681	0	0	0.6813068	20.101555	111.05341
122.97112	3.8984	0.09918487	0	0	0.68115056	78.62743	112.7584
117.37176	3.8985	0.10489204	0	0	0.68099463	104.19462	113.77572
113.24037	3.8986	0.1333771	0	0	0.6808392	51.93801	110.96966
116.14704	3.8987	0.14619935	0	0	0.68068403	14.53165	111.60121
114.12143	3.8988	0.13341406	0	0	0.6805294	33.57317	113.37715
117.54709	3.8989	0.13228811	0	0	0.680375	43.920513	113.37283
112.88775	3.899	0.14747418	0	0	0.68022114	27.387478	112.232704
114.62391	3.8991	0.15437402	0	0	0.6800676	6.9119334	112.01833
113.686874	3.8992	0.15615462	0	0	0.6799144	5.929255	112.29633
115.533554	3.8993	0.15056507	0	0	0.67976165	12.812804	110.077576
116.21704	3.8994	0.14317773	0	0	0.67960924	25.640116	111.13915
113.883736	3.8995	0.14570685	0	0	0.67945725	26.643013	110.851
116.03673	3.8996	0.14906101	0	0	0.6793056	13.314189	110.700356
116.49382	3.8997	0.15204266	0	0	0.6791544	5.1696	111.287926
115.78515	3.8998	0.15263791	0	0	0.67900366	4.1142755	111.48989
117.0963	3.8999	0.15069692	0	0	0.6788532	4.1288137	111.54821
114.35431	3.9	0.15529831	0	0	0.6787031	4.5491104	112.21659
114.42235	3.9001	0.15433411	0	0	0.6785536	5.2334633	111.79468
116.07947	3.9002	0.15139836	0	0	0.6784043	6.7485986	111.4569
115.61743	3.9003	0.1462651	0	0	0.67825544	13.199637	111.631424
118.70668	3.9004	0.13188486	0	0	0.678107	23.282688	111.76037
113.096275	3.9005	0.14069358	0	0	0.677959	20.17376	111.8245
114.222885	3.9006	0.15235458	0	0	0.6778114	7.196485	111.692
114.720894	3.9007	0.15466312	0	0	0.6776641	4.224964	109.81512
114.38563	3.9008	0.1549352	0	0	0.67751735	3.6842692	108.84814
114.14929	3.9009	0.15690374	0	0	0.6773709	3.6376138	109.052505
112.70473	3.901	0.15696375	0	0	0.6772249	4.485742	108.636284
112.8381	3.9011	0.14108877	0	0	0.67707926	17.474249	107.92573
117.775734	3.9012	0.10721573	0	0	0.67693406	54.630352	109.79921
115.765976	3.9013	0.108306326	0	0	0.67678916	71.38647	109.660484
112.52093	3.9014	0.13319105	0	0	0.67664486	37.948994	109.448326
112.64928	3.9015	0.1528303	0	0	0.67650086	10.53715	110.45969
114.677376	3.9016	0.1530539	0	0	0.6763572	5.924809	111.42543
112.588264	3.9017	0.1569314	0	0	0.67621404	4.7218676	111.08927
111.663506	3.9018	0.15882707	0	0	0.6760712	6.0313983	110.61618
112.21672	3.9019	0.1542865	0	0	0.67592883	12.356432	109.09814
117.221695	3.902	0.13480614	0	0	0.6757869	26.78947	109.588425
117.44995	3.9021	0.12713537	0	0	0.67564535	32.311066	111.7514
111.427765	3.9022	0.14527395	0	0	0.6755042	18.493324	112.39951
111.56612	3.9023	0.15827875	0	0	0.6753635	5.1141725	110.92239
112.672516	3.9024	0.15791239	0	0	0.6752232	4.5447774	111.3517
112.47658	3.9025	0.15812035	0	0	0.67508334	5.216208	108.696884
112.524864	3.9026	0.15482245	0	0	0.67494375	7.872907	108.24542
115.69774	3.9027	0.13121384	0	0	0.6748046	32.26237	110.24677
114.80051	3.9028	0.1005786	0	0	0.67466605	76.222984	110.778076
111.05966	3.9029	0.1141476	0	0	0.6745279	67.52667	110.40376
112.02406	3.903	0.1419776	0	0	0.67439	23.40317	109.81637
113.28442	3.9031	0.15401141	0	0	0.67425257	6.405325	109.90001
111.82534	3.9032	0.15828817	0	0	0.67411554	5.7545047	109.686844
111.722664	3.9033	0.15713525	0	0	0.673979	5.311186	109.39052
114.86352	3.9034	0.15320767	0	0	0.67384285	4.778672	109.55846
110.01016	3.9035	0.1622324	0	0	0.6737072	4.2907696	109.50664
111.316895	3.9036	0.16136642	0	0	0.67357177	3.8934941	110.94937
114.093185	3.9037	0.15499637	0	0	0.6734369	4.160423	110.75475
108.5074	3.9038	0.16293928	0	0	0.6733025	8.3477745	109.64279
113.66549	3.9039	0.14881966	0	0	0.6731683	20.244967	109.31323
112.39432	3.904	0.14732634	0	0	0.6730348	23.13409	109.32369
110.91973	3.9041	0.15235992	0	0	0.67290163	11.256587	107.79095
112.84333	3.9042	0.1559684	0	0	0.6727688	6.733413	109.994705
110.152115	3.9043	0.15862592	0	0	0.67263645	7.873098	108.59853
110.43309	3.9044	0.15395753	0	0	0.67250454	12.333941	106.99572
109.48901	3.9045	0.13889456	0	0	0.67237306	35.297855	107.99852
111.078125	3.9046	0.12786642	0	0	0.67224205	54.884808	109.61851
109.79693	3.9047	0.14097635	0	0	0.6721114	37.804817	108.750755
110.209656	3.9048	0.1561276	0	0	0.6719812	13.682509	108.07152
111.68509	3.9049	0.15730435	0	0	0.67185146	7.1453614	107.91095
112.579216	3.905	0.15732798	0	0	0.6717221	5.769636	108.60771
109.88129	3.9051	0.16214651	0	0	0.67159325	4.6415434	108.53467
110.17915	3.9052	0.16184723	0	0	0.67146474	4.323153	106.849045
110.32617	3.9053	0.16114222	0	0	0.6713367	3.9316142	106.56028
111.71405	3.9054	0.15837507	0	0	0.67120916	3.912048	107.13399
112.42615	3.9055	0.15863244	0	0	0.6710819	3.9317374	106.72426
110.50424	3.9056	0.16324013	0	0	0.67095524	3.4689724	107.08418
112.48209	3.9057	0.15898246	0	0	0.67082894	3.6565592	107.91482
112.0156	3.9058	0.15693654	0	0	0.6707031	4.9833584	107.64816
112.61574	3.9059	0.15170443	0	0	0.67057765	10.108658	107.477325
114.641174	3.906	0.14592215	0	0	0.6704527	15.066939	109.209366
110.50737	3.9061	0.15584484	0	0	0.67032814	11.029845	107.72908
110.756226	3.9062	0.16124435	0	0	0.6702041	5.2772117	107.570885
110.28985	3.9063	0.1610827	0	0	0.6700804	4.239214	108.60294
112.56506	3.9064	0.14997925	0	134217728	0.6699572	10.188061	107.562836
112.90236	3.9065	0.13457951	0	134217728	0.66983443	24.037395	107.010254
112.67194	3.9066	0.13893439	0	134217728	0.6697122	25.983603	107.54957
109.39024	3.9067	0.15838784	0	0	0.66959023	12.227542	107.33217
109.14764	3.9068	0.16090523	0	0	0.66946876	4.803467	106.74427
110.30824	3.9069	0.1587404	0	0	0.66934776	3.9530063	106.798744
111.98504	3.907	0.15928777	0	0	0.6692273	3.669589	107.55783
109.89749	3.9071	0.16489671	0	0	0.6691071	3.8299067	107.52799
111.72142	3.9072	0.16100787	0	0	0.6689875	4.198275	105.671776
108.858955	3.9073	0.16594845	0	0	0.6688683	4.7052207	105.59321
115.71327	3.9074	0.1531137	0	0	0.6687495	4.346415	106.00802
112.51958	3.9075	0.15782864	0	0	0.66863126	3.964465	106.00279
111.31566	3.9076	0.1602266	0	0	0.66851336	3.9387276	106.24567
111.88771	3.9077	0.15805486	0	0	0.66839594	4.854689	106.71733
112.532745	3.9078	0.15542035	0	0	0.668279	5.3726745	105.9324
111.155334	3.9079	0.15931371	0	0	0.6681626	4.527834	105.534454
109.4458	3.908	0.1630519	0	0	0.6680465	3.7531848	105.56155
109.47846	3.9081	0.16517997	0	0	0.66793084	4.885286	105.81071
107.090164	3.9082	0.16629165	0	0	0.6678157	7.879497	106.65118
109.23384	3.9083	0.16443954	0	0	0.66770107	8.044302	108.05087
107.925415	3.9084	0.16714305	0	0	0.6675869	5.2644243	106.835495
108.34892	3.9085	0.16589783	0	0	0.6674731	4.2143545	104.28825
109.89761	3.9086	0.15679584	0	0	0.6673597	7.5945854	104.54985
112.65283	3.9087	0.14663641	0	0	0.6672469	14.207526	106.23254
105.38917	3.9088	0.16630168	0	0	0.6671345	12.236586	106.1009
107.787	3.9089	0.16546442	0	0	0.6670227	6.2334323	106.29287
109.359245	3.909	0.16204016	0	0	0.6669112	4.3536096	105.48566
106.70516	3.9091	0.16632743	0	0	0.6668002	4.116908	105.643364
106.03926	3.9092	0.16936474	0	0	0.66668963	3.9867969	106.15078
106.41254	3.9093	0.16976713	0	0	0.66657954	3.6874666	105.83296
110.28587	3.9094	0.16330704	0	0	0.66646993	3.2689183	105.06461
111.607086	3.9095	0.15945932	0	0	0.6663608	3.3482602	105.72976
109.26739	3.9096	0.16376022	0	0	0.66625214	3.2198296	106.04194
109.384964	3.9097	0.16230333	0	0	0.66614383	3.4781063	106.05752
111.715645	3.9098	0.15826514	0	0	0.666036	3.6398675	105.71818
106.70784	3.9099	0.16854413	0	0	0.66592884	3.7357283	105.619995
107.153946	3.91	0.16657591	0	0	0.66582197	3.7808282	105.74823
108.63054	3.9101	0.16234101	0	0	0.66571563	3.9319377	104.499695
108.31236	3.9102	0.1624533	0	0	0.6656096	4.1821194	104.17443
107.420296	3.9103	0.16511585	0	0	0.6655044	4.2052665	103.89041
109.00827	3.9104	0.16136827	0	0	0.6653995	3.9669628	104.78487
108.380104	3.9105	0.16244176	0	0	0.665295	4.3590016	105.71449
106.7034	3.9106	0.166475	0	0	0.665191	5.9659553	104.8942
107.0416	3.9107	0.16508771	0	0	0.6650875	6.408358	104.174706
108.4782	3.9108	0.16289234	0	0	0.66498446	5.018849	104.253685
106.91543	3.9109	0.1651003	0	0	0.66488194	4.231178	104.69557
106.09183	3.911	0.16779235	0	0	0.66477984	5.636608	104.562645
103.970406	3.9111	0.16851835	0	0	0.6646781	6.925254	104.32383
106.68659	3.9112	0.16365418	0	0	0.664577	5.537848	104.65557
106.16971	3.9113	0.16788137	0	0	0.6644763	3.675441	104.606346
102.91372	3.9114	0.17481536	0	0	0.6643762	3.1796112	105.133545
107.52695	3.9115	0.16207401	0	0	0.66427654	3.2931957	105.132454
104.9166	3.9116	0.16962816	0	0	0.66417736	3.332049	104.047264
107.72498	3.9117	0.1639793	0	0	0.66407865	3.3258839	103.3178
107.22521	3.9118	0.16223662	0	0	0.66398036	3.3847969	104.170944
104.441124	3.9119	0.16445148	0	0	0.66388243	3.315972	104.57367
105.2873	3.912	0.16273993	0	0	0.66378516	3.2517571	103.24899
104.3721	3.9121	0.16829187	0	0	0.66368836	3.3855076	103.76312
104.86527	3.9122	0.16737849	0	0	0.66359216	3.4259822	103.331314
105.97002	3.9123	0.16198698	0	0	0.6634963	3.547246	102.65192
105.76682	3.9124	0.16569918	0	0	0.66340095	3.5724838	104.03145
107.67551	3.9125	0.16358005	0	0	0.6633059	3.5762122	103.85327
107.90453	3.9126	0.15927888	0	0	0.6632115	3.7931602	102.31928
110.87396	3.9127	0.14764567	0	0	0.66311765	4.167726	102.34838
105.15473	3.9128	0.15949772	0	0	0.6630244	4.6225634	103.06575
109.445305	3.9129	0.153178	0	0	0.6629314	5.4575524	103.23849
107.404335	3.913	0.15676005	0	0	0.662839	6.660611	103.17813
111.314255	3.9131	0.14481714	0	0	0.6627473	7.067207	103.70512
106.38791	3.9132	0.16133855	0	0	0.6626558	6.9813323	102.160675
104.86344	3.9133	0.16343977	0	0	0.6625648	7.236453	101.526474
107.62674	3.9134	0.15866861	0	0	0.6624743	6.7447367	102.44521
105.534	3.9135	0.1612035	0	0	0.6623843	6.9946156	103.19627
108.62815	3.9136	0.15419845	0	0	0.6622949	8.636686	102.87156
107.02544	3.9137	0.15430884	0	0	0.66220593	9.009566	103.50816
107.15451	3.9138	0.15489328	0	0	0.6621175	7.139822	103.255714
106.13226	3.9139	0.15940613	0	0	0.6620295	5.5911083	102.76521
108.645584	3.914	0.157201	0	0	0.6619419	5.278956	102.69225
109.85588	3.9141	0.15620762	0	0	0.66185516	5.117505	102.21725
105.70798	3.9142	0.16547152	0	0	0.6617688	5.5695267	101.43886
105.47653	3.9143	0.1670948	0	0	0.66168255	5.4825153	103.009514
104.12108	3.9144	0.16911292	0	0	0.66159713	4.646594	102.53554
106.51872	3.9145	0.16405496	0	0	0.661512	4.055841	102.23418
106.34102	3.9146	0.16306041	0	0	0.66142756	4.091711	102.46796
109.609	3.9147	0.15672007	0	0	0.6613437	4.0797353	102.63012
106.96955	3.9148	0.16120769	0	0	0.6612602	4.020678	102.64894
103.175835	3.9149	0.16821991	0	0	0.66117734	3.657866	103.3472
104.97374	3.915	0.16387649	0	0	0.66109484	3.4885435	104.664825
104.60152	3.9151	0.1649829	0	0	0.6610129	3.8036036	102.47589
102.37677	3.9152	0.16847861	0	0	0.66093135	3.7902806	100.727005
102.182655	3.9153	0.16275124	0	0	0.66085047	3.3818874	101.56291
101.08222	3.9154	0.15762325	0	0	0.66077006	3.3245854	102.57158
103.29476	3.9155	0.15612562	0	0	0.66069025	2.871067	101.51596
101.57294	3.9156	0.16572635	0	0	0.6606108	2.5681272	101.54909
102.77039	3.9157	0.16799618	0	0	0.6605318	2.9804044	102.023636
104.61864	3.9158	0.16988672	0	0	0.6604536	3.0986373	101.863846
100.68081	3.9159	0.17495532	0	0	0.6603757	3.352754	101.108
103.93815	3.916	0.1665518	0	0	0.6602982	3.8786693	100.95914
107.26286	3.9161	0.155742	0	0	0.6602215	4.330886	102.08297
103.64242	3.9162	0.15801717	0	0	0.66014516	4.498558	100.61618
106.436745	3.9163	0.15866928	0	0	0.6600694	4.379958	102.1057
102.18153	3.9164	0.1697356	0	0	0.65999424	4.686815	102.65201
105.62755	3.9165	0.1628791	0	0	0.6599193	4.706112	101.31324
108.35889	3.9166	0.156629	0	0	0.65984493	3.8753462	100.95747
107.016975	3.9167	0.15921877	0	0	0.6597712	3.7627215	100.6747
105.06565	3.9168	0.1617879	0	0	0.659698	4.1326447	101.62812
103.655975	3.9169	0.16461994	0	0	0.65962523	3.768552	101.03362
105.35627	3.917	0.16199853	0	0	0.65955323	3.331948	100.9353
102.85027	3.9171	0.16879132	0	0	0.6594816	3.112595	101.32156
102.70957	3.9172	0.16966279	0	0	0.6594105	3.1547544	100.66338
103.915855	3.9173	0.16698824	0	0	0.65933967	3.148468	100.89752
105.43147	3.9174	0.16553138	0	0	0.65926963	3.0291767	100.87678
103.905304	3.9175	0.16856773	0	0	0.6592002	3.275339	101.1258
103.27528	3.9176	0.17022355	0	0	0.65913117	3.496427	101.27538
101.13619	3.9177	0.17193687	0	0	0.65906256	3.5852306	101.62298
103.37808	3.9178	0.16203345	0	0	0.6589946	3.1078346	102.49358
102.53103	3.9179	0.15758099	0	0	0.6589273	6.6232247	102.41194
103.83195	3.918	0.14716047	0	0	0.6588604	18.277205	101.112175
99.492645	3.9181	0.14814253	0	0	0.65879387	31.800758	101.490456
103.96904	3.9182	0.13450451	0	0	0.6587281	41.05394	102.05316
98.07955	3.9183	0.14984867	0	0	0.65866274	32.14502	100.45266
97.37666	3.9184	0.1582271	0	0	0.65859777	26.905853	97.949844
101.16099	3.9185	0.14023015	0	0	0.6585334	48.84045	99.785034
104.3818	3.9186	0.12578525	0	0	0.6584696	60.06847	100.894226
100.306404	3.9187	0.1464758	0	0	0.6584065	31.475147	98.78852
101.34646	3.9188	0.15746337	0	0	0.6583438	10.75985	98.0264
105.92573	3.9189	0.14770609	0	0	0.6582813	18.597395	99.05901
97.99403	3.919	0.14401615	0	0	0.65821993	51.508907	99.247665
104.39352	3.9191	0.1027655	0	134217728	0.65815955	75.00992	100.42477
101.58129	3.9192	0.10476548	0	134217728	0.6580988	57.315533	99.88196
105.28842	3.9193	0.1399505	0	0	0.6580383	15.946317	99.41546
98.72943	3.9194	0.15967424	0	0	0.65797895	7.0623455	99.57374
102.95375	3.9195	0.16139057	0	0	0.6579202	5.5842657	99.67108
100.83646	3.9196	0.17004034	0	0	0.6578617	10.692792	99.446556
99.52164	3.9197	0.16003475	0	0	0.65780383	22.13943	99.94927
100.53805	3.9198	0.15413375	0	0	0.6577464	20.931551	99.750854
103.24475	3.9199	0.16294299	0	0	0.6576898	8.174795	100.077225
102.88185	3.92	0.16743827	0	0	0.6576335	4.734016	99.751755
101.064095	3.9201	0.16886216	0	0	0.6575778	5.5482717	98.57106
102.09707	3.9202	0.16546968	0	0	0.65752274	5.3155265	98.117165
100.75136	3.9203	0.16637495	0	0	0.65746844	4.3470902	99.0757
101.55082	3.9204	0.17001256	0	0	0.6574143	3.464046	98.30694
99.53637	3.9205	0.1746618	0	0	0.657361	3.1507196	98.428734
103.451836	3.9206	0.16475359	0	0	0.6573079	3.0335376	100.09292
103.02053	3.9207	0.16300277	0	0	0.6572555	2.9520333	101.00134
99.55174	3.9208	0.16786936	0	0	0.6572037	2.9829187	99.72456
104.0617	3.9209	0.16013655	0	0	0.6571522	3.0060558	99.53501
100.55547	3.921	0.17022805	0	0	0.6571015	3.7295432	98.99248
102.83217	3.9211	0.16594523	0	0	0.65705144	5.023604	98.50915
100.41008	3.9212	0.15566786	0	134217728	0.6570017	5.5012856	98.04558
99.79195	3.9213	0.11255813	0	142606336	0.6569529	15.166551	97.549355
99.149055	3.9214	0.049713656	0	176160768	0.65690774	85.16773	97.09042
106.36217	3.9215	0.06033409	0	176160768	0.6568599	156.5787	96.54534
99.76113	3.9216	0.06892022	0	142606336	0.65680975	117.38608	96.251785
100.255165	3.9217	0.12704833	0	142606336	0.65676177	24.33775	96.017494
99.03091	3.9218	0.1522121	0	0	0.6567155	28.580635	95.30786
99.15523	3.9219	0.13666838	0	0	0.65666956	54.179337	95.12435
104.87096	3.922	0.13038991	0	0	0.65662426	47.092068	96.19364
100.894775	3.9221	0.15518914	0	0	0.65657973	15.986822	96.38799
98.846016	3.9222	0.17162614	0	0	0.65653604	5.4094796	98.361
100.837685	3.9223	0.16841199	0	0	0.65649235	6.976454	98.678246
99.355125	3.9224	0.16688518	0	0	0.6564493	11.373598	97.89809
100.17143	3.9225	0.15410836	0	0	0.65640706	21.027802	97.64764
100.67649	3.9226	0.15736169	0	0	0.6563653	22.69285	97.783714
99.99447	3.9227	0.16789846	0	0	0.65632397	10.069151	96.83157
99.54412	3.9228	0.17360835	0	0	0.65628326	4.182485	97.85336
99.52119	3.9229	0.17625724	0	0	0.65624315	3.6264503	96.13284
97.23043	3.923	0.18266678	0	0	0.6562036	3.5707698	95.81204
97.12861	3.9231	0.1829568	0	0	0.6561647	3.9402487	97.90753
98.485664	3.9232	0.17727846	0	0	0.65612644	4.765419	98.034256
96.0542	3.9233	0.1724891	0	0	0.6560887	11.3722315	95.42228
95.66531	3.9234	0.15565906	0	0	0.65605134	33.87426	95.806656
98.57555	3.9235	0.14596526	0	0	0.65601426	40.27374	95.76107
98.390015	3.9236	0.15977417	0	0	0.6559779	17.961067	95.454865
98.80488	3.9237	0.17130092	0	0	0.6559426	4.5141435	95.44077
97.5566	3.9238	0.17633878	0	0	0.65590775	4.7515273	95.21478
94.98106	3.9239	0.18296495	0	0	0.6558731	4.943022	95.091866
99.00856	3.924	0.17742501	0	0	0.65583926	4.689654	94.93699
96.80185	3.9241	0.17329128	0	0	0.655806	6.7547355	94.78529
94.91946	3.9242	0.12795502	0	0	0.65577334	45.51488	94.63881
110.33983	3.9243	0.07394388	0	0	0.6557417	116.13624	94.4889
103.141075	3.9244	0.078115985	0	0	0.6557111	112.812325	94.316635
96.15595	3.9245	0.15192005	0	0	0.65567946	23.578697	94.0842
